x1,x2,y
4.709618021,15.11233313,2
15.11387874,19.87266189,2
13.81187639,25.1651216,2
51.51766132,-1.618099202,4
36.03982663,-22.99617468,4
28.69182337,14.28990674,2
-9.305672493,-7.87997379,3
-15.43457569,20.86999068,1
-8.444831924,34.08538711,1
18.90168113,3.563942884,2
-31.80514972,20.8118692,1
-11.56434249,19.20883202,1
-17.0179343,25.23904251,1
13.67454475,28.57779242,2
51.38860315,-6.763320977,4
32.99124865,13.16787681,2
-26.18677915,15.45104293,1
-28.20406321,34.962379,1
4.526659782,-11.85376981,3
-5.59418963,-11.69841413,3
-33.73670418,18.68446698,1
6.306136053,-10.93466919,3
-22.95862784,43.56096001,1
0.5425263,-3.823835065,2
11.32122579,-26.52122162,3
-14.08627332,-11.5228994,3
-3.044233475,-3.704998211,3
-20.7599929,-23.92629282,3
-36.26465757,31.23434431,1
-13.48652219,30.12978308,1
39.11321202,-35.21200832,4
6.863153275,7.671684812,1
47.81285923,13.12099515,4
-23.61075515,39.20741511,1
-1.327266345,29.74721456,2
20.95610549,27.20457272,2
11.18495393,7.707904061,2
-15.80321263,32.01146021,1
-36.5813532,23.84642599,1
-27.53669251,-12.92047885,1
31.42532683,40.26751249,2
40.30129062,-12.03774323,4
-5.003546436,35.09718015,1
-27.77418332,1.707284169,1
42.43810366,-13.79135724,4
-7.046061482,-22.77468589,3
-20.46222143,22.44657231,1
11.24053726,25.46231781,2
29.95127854,-39.94427581,4
29.06410898,-26.17371018,4
-0.859541564,-21.25284976,3
37.19878365,-37.15158987,4
-30.1079755,32.45694541,1
49.52683925,-15.83859565,4
52.55697208,-25.03284582,4
46.4246659,33.74390045,2
-28.71289789,17.20031973,1
28.87224726,-13.80987238,4
7.560354591,-36.09297585,3
-22.76445731,18.05079026,1
-16.48605978,21.27178419,1
35.96005319,-28.61384531,4
41.14919445,10.31559549,2
-28.42307621,32.0584926,1
-0.779689612,-24.70704343,3
-8.557407589,0.373363557,3
-22.92737141,30.43072452,1
-19.48110324,32.71576536,1
13.73911512,-26.17358785,3
-26.44198666,20.83474331,1
32.7601418,-28.16417477,4
24.39453132,33.84296846,2
17.16312854,27.28261718,2
4.005491331,-26.1343591,3
31.49784834,-2.303103243,4
-3.705255184,-25.1316104,3
-1.830626175,-18.7312994,3
-7.792438254,39.21704661,1
-35.03821825,43.94090688,1
31.89184192,-8.578682329,4
2.88128866,32.342682,1
29.15362604,43.39061979,2
1.909089295,-12.29020812,3
28.68029991,7.523162917,2
30.49201344,-23.88715545,4
-5.837257645,-19.75839522,3
53.50230065,26.79456701,2
10.79940449,-11.13671831,2
3.558660232,-19.14492303,3
1.122862376,-16.16113455,3
40.20831147,-24.32578415,4
31.20602204,23.49230082,2
28.88598352,-10.85777748,4
16.16091862,-36.41622399,3
47.06158262,-17.00354825,4
-22.01524509,11.76004711,1
24.3149834,15.52840561,2
1.46921688,-27.14236684,3
32.15858837,-22.61215661,4
-0.096474039,-25.0312784,3
-28.32524269,40.5034011,1
-31.08959151,18.09814238,1
8.345962225,-8.850903632,3
-23.65106967,13.76367188,1
-9.1087975,18.56289054,1
-37.95232676,19.14625435,1
45.9677406,-22.95238771,4
11.05635588,38.8787931,2
-32.77506462,25.31325721,1
49.28049454,-34.07071073,4
-27.26534087,21.4642748,1
20.97156628,-10.00795321,4
-25.55993324,20.26472978,1
1.036218066,34.01659204,2
14.00231129,22.5658511,2
-25.50439105,12.15197938,1
40.91742583,7.758739908,2
32.31766979,11.8108031,2
11.41536574,-17.9321965,3
38.91141256,-32.72999486,4
8.97694017,30.18765293,2
34.57940485,-23.10700214,4
-6.229359289,-25.11469135,3
36.68115323,27.80719798,2
9.233034047,-19.29085683,3
42.48523661,-27.24674861,4
-16.92354861,17.03885043,1
11.11563054,26.41583683,2
-8.256640845,-34.30177997,3
13.36962302,-12.1878056,3
31.12678929,-32.68425649,4
5.635587918,-21.63079098,3
33.73182083,14.63306358,2
-23.63915472,34.60682374,1
32.31485949,-32.8821427,4
26.79772605,21.14974902,2
11.10393993,-6.153681122,3
2.320946301,-6.268504083,3
2.272484906,-20.7262288,3
3.386174682,-14.88527342,3
52.3750801,-21.74191683,4
-7.662440349,7.403946775,1
12.76362211,-21.49433172,3
19.99496485,7.046041437,2
46.81252202,-13.84984773,4
-21.83799962,17.7692077,1
-10.13130336,-10.85884834,3
43.84276338,-27.69099083,4
-7.500694659,8.794366576,1
-4.64112004,-8.191753854,3
48.78950108,-15.97805933,4
16.27336562,-16.93986562,3
-45.60330395,19.31510083,1
57.58829476,-41.0450608,4
28.45022219,28.916065,2
58.07420967,-31.23494947,4
0.117203255,-7.632195498,3
-16.10224907,28.29423592,1
3.795753253,31.88547766,2
46.49096425,-20.29064997,4
51.86402069,-23.49562702,4
4.487916435,-43.01232404,3
40.39062268,-31.19062893,4
33.82426781,19.50553113,2
24.26546031,13.02466483,2
37.42351437,-20.42216571,4
-28.33672161,10.86750691,1
-3.361427981,-33.13916213,3
-34.18526125,12.71817153,1
21.43296334,-39.69094521,4
23.41917635,-13.79366758,4
-27.11871965,11.89503177,1
-6.622569314,28.75659208,1
-14.55567931,22.53091707,1
3.952453016,-15.76640046,3
-16.54266086,-36.81205904,3
12.16959924,7.203874218,2
50.10666897,-17.12906167,4
41.77635403,-21.70444159,4
0.035626612,-6.534706169,3
-18.67223022,15.87472828,1
-2.583706416,-29.79651121,3
24.57482103,32.05604815,2
49.25079673,-32.98915426,4
20.82396665,8.772436459,2
45.24036605,-27.21273645,4
21.892509,27.81737486,2
35.39831268,-35.35768957,4
-14.73560502,37.1067479,1
31.6414155,22.2216852,2
-12.3047017,3.499239612,1
18.68940477,9.985751244,2
2.943424174,-17.43899102,3
36.46204232,-24.78848509,4
15.18413464,23.95595398,2
21.8104377,-22.22421026,4
-33.08782251,25.67447194,1
19.00793469,11.03463802,2
36.31339166,-27.32222477,4
-0.096467151,-19.46751011,3
13.01724104,-10.11275924,3
-16.98946112,10.33915169,1
12.63241484,32.09899622,2
-24.59933577,7.35664795,1
-8.849218533,-18.15459566,3
16.43469119,34.44520527,2
21.27607003,11.85804661,2
-39.61074853,27.74688176,1
52.28476832,-20.86985788,4
-15.65359853,17.51783677,1
-16.87928609,-28.26845204,3
-12.40322476,-20.15986288,3
13.73585585,25.27659255,2
-38.40210481,11.8667011,1
-12.75906414,23.98266694,1
2.225214123,-10.15111138,3
-14.10475701,27.44926139,1
-13.26309166,6.429189378,1
-4.522395232,-31.93801334,3
-0.44265058,26.32720171,1
43.66212569,-26.3010889,4
11.71530318,1.033884585,3
15.63691818,15.29111998,2
-2.425794091,-14.02482635,3
-6.914994032,-11.60225234,3
33.62341872,12.07642974,2
17.66552052,24.5868069,2
54.42279576,-22.73627845,4
-21.76900653,23.19489461,1
18.70898617,7.351058704,2
-7.46072229,16.50908069,1
-1.692638871,25.44160373,1
3.437782348,17.28803092,2
-20.83462785,29.77346967,1
14.04233104,-10.09341609,3
61.35285697,-39.55940507,4
49.43650498,-23.59580127,4
-26.70073272,18.39492343,1
14.53671592,-27.00970072,3
29.43822619,0.376094361,2
-25.92111885,16.83801075,1
8.479590716,24.4305065,2
26.40940152,-20.49329489,4
52.72545924,-9.959014228,4
2.21127828,20.9628579,2
-24.61598777,9.732556708,1
34.27234753,-11.80468546,4
9.017876574,25.78151725,2
15.47308204,-9.883727987,3
17.62698235,-2.301681576,2
-6.944032529,-9.622753749,3
-22.51005528,17.76218098,1
5.778736245,-26.94225772,3
-21.56446683,6.943391635,1
-20.46844772,13.56338062,1
-33.01063634,16.96486473,1
6.887243973,16.0373273,3
-30.69068568,4.906624682,1
51.06639762,-17.28501085,4
-24.45792102,8.301140972,1
-20.60761886,16.90786281,1
21.96166577,22.97056988,2
-25.37341075,20.7953364,1
-18.04926848,33.76863729,1
16.65410773,40.22979645,2
1.590800148,-16.56446837,3
38.70849699,-32.08924244,4
68.256318,-23.94620924,4
15.53325644,16.20306403,2
16.04983337,28.04358801,2
-1.626535595,-11.47507775,3
-13.56465299,13.22299702,1
-10.764899,-32.58673065,3
36.80202669,-34.09508977,4
-26.28925909,24.4618815,1
-19.79836769,-20.83844221,3
32.48107476,-10.57583053,4
6.28037364,21.99248721,2
10.02721952,19.96037749,2
-9.733804345,-24.90992,3
28.46258092,-14.0517553,4
14.67326644,27.47359732,2
-5.604986851,-21.06468639,3
30.82397475,9.65238575,2
54.36552512,-35.22919061,4
26.79090067,24.94834378,2
-9.26805331,9.818213025,1
-25.60671521,21.71502474,1
-5.175617579,-19.23992929,3
-18.14407202,29.33880951,1
36.91122178,27.93018596,2
27.24847361,26.49139622,2
24.2914425,30.76789838,2
-42.02446962,14.90724446,1
-18.16522537,33.41805181,1
14.19506477,-44.24106452,4
-5.093399374,-15.96643761,3
-15.38189795,6.07502688,1
31.77677527,-16.66547352,4
-9.494955639,-6.790757667,3
32.61524005,30.17920408,2
-12.11488394,38.25823325,1
23.89117133,-19.43086614,4
-19.77466758,20.0956033,1
45.40525881,-7.615826233,4
-18.88706315,-7.244601476,3
59.67204088,-13.26777164,4
37.97370484,-42.9712466,4
-21.48340942,13.88012175,1
46.22083217,-13.92348684,4
27.20887976,32.45151044,2
37.33170753,32.68649947,2
32.01292218,-27.71858712,4
-9.701891183,36.92236282,1
14.10821126,-24.82160196,3
16.05935374,-13.9733934,4
33.89600784,20.90428628,2
43.52284961,-29.03700274,4
20.18419688,-32.84040628,4
15.69100062,23.03257523,2
34.41121151,-13.05464582,4
24.30980301,6.213065958,2
16.94745798,-11.9643159,3
-25.29958542,10.73437206,1
-7.115012515,-16.79520882,3
7.863514881,28.69758036,2
1.083040215,-27.3281165,3
18.69969976,34.92067197,2
16.34521927,18.63714157,2
-5.983149241,-35.7331866,3
49.12009703,-0.871179788,4
-16.62471854,-42.92223596,3
28.88654281,18.68988167,2
26.45003186,16.29533744,2
20.61552484,29.4114612,2
-21.81456667,39.35651628,1
46.50247211,-14.7969886,4
47.03026851,-7.566840378,4
25.57244285,16.51148502,2
0.433200696,-19.12514788,3
-47.43128571,16.30062211,1
42.58831477,-22.27397423,4
15.98060076,23.33175915,2
-26.44205162,11.49165155,1
11.24747228,29.83441477,2
21.01270401,19.33010089,2
-4.515550293,-34.14352931,3
10.24412077,-7.242660043,3
35.61181641,22.81841869,2
42.38409506,-17.93638135,4
-27.26638666,18.3847863,1
-1.981971513,-5.221668233,3
40.1793771,-20.02517043,4
41.2157605,-13.47580056,4
14.80818013,-12.66691689,3
39.73774695,20.64924804,2
42.78121198,-4.879202805,4
49.97951756,-28.76104071,4
39.23601146,-3.819407219,4
41.64616362,-25.76034523,4
-26.89525939,14.03449955,1
23.1136858,16.80213034,2
-6.97853353,-2.239262762,1
18.39462473,26.98115734,2
-20.55947009,26.12950235,1
-0.589031983,12.83544737,3
-33.62970512,16.95184641,1
34.96448663,34.77669931,2
22.360896,24.22860477,2
-24.86596947,-30.31110457,3
-22.4499613,6.331199425,1
48.11860304,-14.46317639,4
19.46986665,36.76597333,2
11.86982176,34.68651425,2
28.1218222,0.51670659,4
46.074364,4.020431649,4
6.305680097,-7.588588676,2
36.29339829,-8.051914281,4
16.94282087,8.986289172,2
32.16006737,19.53320851,2
-18.00658877,-2.372004343,3
32.43339825,-26.60946642,4
6.095491334,-28.13755386,3
34.3052157,-33.60579113,4
-39.0812096,17.36736282,1
-3.733681924,-35.57400459,3
41.21379352,-3.076387643,4
-0.357894893,34.45077022,1
-5.120071989,7.61349029,1
52.50299027,-21.1569828,4
16.61400959,30.97950446,2
3.508114792,-33.11019797,3
12.45198076,-21.28177067,3
40.80070906,-31.69754626,4
-4.509464157,-9.333665658,3
6.687300554,-0.42547243,3
22.75804096,14.45100537,2
4.751169069,9.118655281,1
-29.15583657,25.65868515,1
41.01565012,-29.61561778,4
-2.096256108,22.35639841,1
17.01367494,26.88623383,2
28.67523155,-1.98330273,2
-18.43008006,30.02846586,1
-10.47400549,-29.88968637,3
37.03975568,-14.97718481,4
7.374272095,-22.3879041,3
45.42822874,-8.929015329,4
-11.1691886,12.69629783,1
4.770383175,-12.01528071,3
24.46362142,9.505378098,2
-0.142408351,-47.28377239,3
-14.19280398,29.39568643,1
46.69286725,-13.0669348,4
31.23124086,-24.28896353,4
-0.827287588,-13.20232404,3
9.440446564,29.83991747,2
33.36889103,9.161687373,2
41.27059669,-4.351121682,4
7.999254014,36.22148894,2
17.69407125,0.370968785,2
-12.15413971,-12.4451288,3
27.77981257,17.5557176,2
7.363682033,24.15540985,2
33.95953957,-29.09767567,4
1.820010809,-7.026421113,3
-21.85031561,11.36638347,1
8.300532513,-2.032982388,3
1.37377903,-9.01840212,3
-14.21807976,29.9702362,1
10.48390445,10.44182804,2
-3.597630566,11.5360125,2
18.70797408,1.307155777,2
-17.91975096,5.609850779,1
36.72173792,3.678524748,2
13.08267402,-10.22440027,3
-3.178447718,-12.96617055,3
9.279037793,-19.03378307,3
-19.32944953,28.9203929,1
41.01319183,-13.09342019,4
-18.27912837,-25.11363335,3
21.00482783,0.460008734,3
1.771099671,-19.61722554,3
-14.77715009,19.53661491,1
-9.574300444,-22.20164188,3
34.91656266,-23.68066337,4
-10.86446595,17.94237602,1
35.38174167,-26.6520429,4
50.39167012,-17.05497401,4
19.34686756,31.33872734,2
-10.92017529,-22.73641088,3
23.54580322,-28.52158744,3
1.09390681,-17.26334444,3
30.85197522,-17.8031102,4
-25.54697774,7.014947635,1
36.7721565,-16.657929,4
-13.3583518,24.26196847,1
-22.1652695,20.91284116,1
-2.816389326,0.758739944,2
-17.39473495,16.92275008,1
38.51806039,-9.589665109,4
-6.623365837,-14.09386055,3
-13.44833358,-24.21600241,3
10.20862884,21.68690151,2
5.854447005,-19.41616576,3
15.97995144,14.67433962,2
28.03754437,38.56451118,2
25.19565893,21.62173648,2
-21.97514084,19.67438689,1
6.772592712,19.60517487,1
15.98421795,19.63888319,2
-17.55756788,3.997702185,1
-2.123795314,-26.97922714,3
-15.94482826,3.557639865,3
45.67308056,-23.58679286,4
18.18199402,21.20964904,2
-5.531885876,-8.792957155,3
10.67937102,16.51303987,2
6.60769264,-21.59761192,3
-9.482700491,-5.440314175,3
-24.57274074,38.6230444,1
20.06490812,-17.43649653,3
11.94226332,14.48217493,2
-36.0027273,19.32296539,1
3.62313828,-23.30042219,3
-7.722372733,-36.67652777,3
8.508670583,-3.560980755,2
10.15904312,30.92150035,2
12.90578815,18.36049105,2
61.52540018,-36.1923853,4
-26.18844717,16.72630014,1
-14.24571777,49.47462287,1
-8.512343676,-13.94543449,3
3.932331592,-5.158828741,3
56.03983146,-22.18061311,4
-13.60853482,16.35380379,1
9.251698916,-12.50212922,3
53.16801673,-10.61739416,4
29.79580016,-27.21408884,4
18.41715263,12.28198277,2
-24.64185783,13.86997627,1
-17.75083507,34.52150409,1
18.31399711,9.39545133,2
25.17344794,-28.51556817,4
44.14149444,-20.55476235,4
53.86598372,-13.66776259,4
27.92989882,13.96782454,2
1.315906124,-12.93795418,3
8.693364822,9.588913758,2
-26.75674394,23.7525253,1
1.858298034,30.08554036,1
-0.554585953,-21.70072721,3
9.023034369,20.6869001,2
40.85790664,20.93610489,2
51.91919818,-3.13758259,4
11.46262376,-26.53528858,3
36.62589681,-10.91988154,4
8.507340471,-50.35299947,3
29.81670077,-14.20524562,4
-13.87268967,-34.04492308,1
34.8274055,-22.08211297,3
-28.07967239,14.01860777,1
-15.92578297,41.29990414,1
11.2653566,27.79885666,2
48.41196727,-15.80968043,4
-15.95723589,20.36252095,1
0.109650792,39.1619175,1
29.14997936,-25.09333018,3
5.207893989,-16.38246765,3
3.488075138,35.09188493,2
43.48487487,-20.36527012,4
44.9499846,-22.13665003,4
42.63559512,11.24944863,2
49.33002937,-15.36976665,4
9.531675701,20.9118638,2
41.30431526,-15.97420696,4
46.24049381,-23.16004717,4
55.17924089,-9.008971302,4
45.81152392,-34.97659217,4
-8.619733697,3.619060395,3
-16.381995,20.8059808,1
-6.602449821,-26.70434092,3
-24.99369863,-13.04487359,3
32.00351587,-9.855548471,4
14.6352679,-24.43457941,3
-8.577758978,-26.65773573,3
-41.62522353,17.26861482,1
33.68662401,-26.85745003,4
34.61716262,7.723789927,2
47.64027392,-18.54719662,4
40.75562489,-27.04735429,4
-31.11617071,22.97238833,1
2.521702221,29.06339912,2
37.94270342,-33.03289875,4
29.31984485,-11.74972634,4
-4.428491379,28.80498388,1
-29.84799131,34.14531193,1
21.22252099,28.0200031,2
29.63045652,-31.48783484,4
-9.631129353,29.91229699,1
59.84024664,-15.62231716,4
37.43550412,1.715732117,4
-14.61282842,30.14478358,1
-5.611106938,-33.29848788,3
20.5587413,-28.83275991,4
7.569274125,-11.22524094,3
17.33048388,23.71814841,2
-23.55451326,15.25449308,1
-4.625881867,-37.15680035,3
25.88011801,-22.55353284,4
0.217873905,-26.04358983,3
40.89607168,-17.36317068,4
24.47914809,19.453007,2
-22.05542896,19.11582562,1
33.85324968,-21.9961394,4
-18.78061225,14.85193838,1
-19.12194933,14.37569129,1
3.374062672,18.38140102,2
23.87272313,9.107466366,2
58.63450732,-11.22901528,4
46.65531497,-22.71919682,4
18.35340633,17.66384022,2
-8.077540379,-32.55301408,3
41.45980997,11.15469779,2
24.94748984,-10.85378458,4
33.69359298,-29.72334821,4
-23.16458786,18.25661879,1
32.03109374,27.94277856,2
8.461947779,-29.32470056,3
41.70424858,-28.93667662,4
18.88865506,-8.628007172,2
27.15048601,22.07317114,2
-25.84083391,19.09622929,1
58.22755263,-4.210548692,4
28.95892066,-10.68500533,4
11.58215852,15.40574291,2
-10.80961038,34.0737543,1
14.23264625,-15.60805013,3
-14.90602829,-36.46160056,3
-29.27002601,21.18461457,1
4.834829235,-14.08184975,3
-34.49475417,14.65622619,1
-26.99661252,15.02485893,1
19.87174107,-7.768683343,4
29.13655643,30.52838339,2
-24.83833794,23.09480316,1
35.50887324,-12.49425166,4
-25.15595341,13.44930691,1
-21.0378922,-18.96013378,3
-25.64414513,7.060593281,1
28.98163652,-19.39428603,4
60.72140174,-18.85122524,4
36.42580912,-12.04741187,4
28.84907512,19.08214365,2
51.59718658,-21.35386171,4
-14.66445089,-23.24751153,3
-22.37319385,13.33732186,1
10.5994002,13.13593647,2
-21.30290001,17.98379433,1
-38.10429077,28.89652395,1
20.10866986,10.95757271,2
38.5446079,-45.46035909,4
-9.08622979,-18.16277563,3
17.42556548,-12.72242692,4
46.12063362,-24.11120718,4
22.78291901,14.95684952,2
50.63039564,-8.149811957,4
39.52789232,-10.93280274,4
18.2147178,-1.0446286,2
23.56470698,-17.14569367,4
31.21296856,-2.826585606,4
41.58315094,-2.134051279,4
-8.632377558,20.25358447,1
27.27934315,12.76404483,2
12.75942648,25.72997107,2
4.958053545,-20.5941095,3
6.82750822,28.77491361,2
-4.844310239,8.742594787,2
39.17167546,-23.7159399,4
46.91759517,-32.55667386,4
37.97469061,-22.63372162,4
34.09431912,-23.28073655,4
11.48606949,-14.36731074,3
15.65731441,21.35026437,2
1.923258928,-12.46057177,3
17.33699898,11.52047828,2
16.1195757,14.5962392,2
18.11563703,26.60792503,2
41.04757388,-6.780230364,4
19.68542281,-26.03927028,4
37.01855412,-7.05174454,4
2.878728136,12.74533806,2
6.495114337,-16.29115997,3
30.76667317,19.38529418,2
31.40020244,-7.593186421,4
1.521645687,-7.352548276,3
27.05236594,-21.93137762,4
27.41616666,34.19714989,2
-37.36696018,29.63515492,1
-7.549647598,-36.6989348,3
26.59052443,29.24493687,2
27.1032867,-29.65240391,4
-0.996015489,-27.32000146,3
-12.55242345,-12.99915896,3
0.178640822,-30.938639,3
4.795012857,-16.06782368,3
-19.27570244,25.44762518,1
16.81058536,15.98034336,2
7.344578965,-15.71911591,3
-13.81080312,-18.05770235,3
38.08146482,33.09401601,2
1.363204666,-27.14695723,3
44.14266576,-25.68634632,4
44.77790383,-26.66130444,4
18.27702406,-20.99296725,3
10.48122379,19.53898591,2
35.5678683,22.9704021,2
6.605695764,-47.79728571,3
-4.394748082,-16.90994455,3
16.51185167,35.50813769,2
-26.72246402,13.94252153,1
-15.19726303,-23.15311295,3
17.36628675,45.50518738,2
22.35201033,8.577806967,2
-25.53942244,-26.106961,3
-3.103509998,-39.10880256,3
8.565841262,-37.6856916,3
18.14729351,-10.60837486,3
-10.44676423,14.38467269,1
-12.26004547,38.87858961,1
-3.149900671,-38.5187485,3
-25.07809338,19.00483964,1
-20.59103958,-11.20228099,3
-22.6302751,12.65457699,1
30.0578417,23.17431109,2
-24.26100308,11.44290611,1
22.29340549,7.450363341,2
19.16495711,23.43077055,2
39.16387615,34.04596274,2
36.08435249,-27.2078942,4
51.62546157,1.769875332,4
32.25849128,12.65397206,2
34.48672942,-18.66062048,4
9.461627581,1.921122133,2
-21.26841932,16.089715,1
-21.1659173,31.87305275,1
36.40474809,-22.2268257,4
21.9074347,-15.7310199,3
15.32970495,17.21835006,2
13.66380409,19.03153317,2
-23.90531897,17.24504609,1
-1.913074649,-29.65304068,3
-34.03212168,10.90012241,1
1.097443463,-21.96145011,3
-1.184952744,-5.561834787,3
-3.693946072,-23.08941316,3
-4.585451027,10.50480796,1
37.19210793,36.97060038,2
-23.64210541,13.82314504,1
4.557882186,-13.55714797,3
23.24996697,-10.94078746,4
18.66990209,24.9965836,2
59.57981491,-24.59434979,4
-3.919695485,-15.83496242,3
-19.3585002,29.25868759,1
11.51378117,-33.30881715,3
-32.22037317,-9.428389133,1
-20.02769606,19.99509544,1
7.790286256,1.135089577,3
15.51316144,31.78415379,2
20.68753864,10.97124873,2
37.94831864,-40.58970648,4
14.98917062,29.06276458,2
