image_filename,cell_number,cell_row,cell_col,label,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52,c53,c54,c55,c56,c57,c58,c59,c60,c61,c62,c63,c64,c65,c66,c67,c68,c69,c70,c71,c72,c73,c74,c75,c76,c77,c78,c79,c80,c81,c82,c83,c84,c85,c86,c87,c88,c89,c90,c91,c92,c93,c94,c95,c96,c97,c98,c99,c100,c101,c102,c103,c104,c105,c106,c107,c108,c109,c110,c111,c112,c113,c114,c115,c116,c117,c118,c119,c120,c121,c122,c123,c124,c125,c126,c127,c128,c129,c130,c131,c132,c133,c134,c135
p6.jpg,57,7,0,0,0.082133333,0.4864,0.4192,0.012266667,0,0,0,0,0.0744,0.471733333,0.427733333,0.026133333,0,0,0,0,0.059733333,0.4092,0.468933333,0.062133333,0,0,0,0,59.45013333,18.65563847,-0.256521047,60.75693333,19.14441917,-0.189981432,64.50546667,20.08871251,-0.193555312,112.3448,2.742659225,21.09586667,13.38872198,64.506,20.08816809,112.3448,21.09586667,64.95093333,21.87187522,128.4496,0.538881409,125.5201333,0.823323336,0.007466667,0.008266667,0.0084,0.013733333,0.013866667,0.014933333,0.0136,0.020533333,0.032533333,0.054533333,0.083733333,0.103333333,0.120266667,0.099466667,0.075733333,0.042666667,0.0268,0.0344,0.013733333,0.012666667,0.010533333,0.009866667,0.0052,0.0036,0.013466667,0.156666667,0.037243632,0.010009437,0.037243632,0.010009437,0.981378184,0.005004718,0.62397708,0.005177134,0.957093177,0.011623405,253.4570667,10.35749761,254.8436,3.238014676,253.3186667,10.88453574,255,0,253.0825333,13.13568124,253.3334667,18.80550629,253.3444,10.70179683,255,0,8.870581549,0.005066667,8.685228709,12.16822648,195.2331939,-0.723811476,0.852508064,1.848266667,3.626172358,0.129122973,0.105380432,0.467194267,0,33,4,60.754,61,19.14151206,366.397484,0,106,106,-0.190467821,-0.324665463,48,61,74,0.315065873,113.3734667,6.258208988,322.1646575,5507.000539,455655,1332940.92,1083294.011,0.812709697
CIMG0501.JPG,27,3,2,1,0.002,0.0644,0.344666667,0.433333333,0.1344,0.0212,0,0,0.0008,0.062,0.305466667,0.457866667,0.1336,0.040266667,0,0,0,0.049066667,0.122266667,0.405733333,0.2792,0.092533333,0.0512,0,101.8314667,26.81674346,0.122819468,104.2078667,27.37897718,0.136150617,124.4086667,34.46990269,0.144673573,117.1166667,3.047860816,45.31,10.36694909,124.4086667,34.46990269,117.1166667,45.31,113.0122667,28.97242568,131.6110667,1.511753131,116.5798667,4.128069119,0.043466667,0.020266667,0.032,0.0252,0.0216,0.022,0.021866667,0.021866667,0.025066667,0.025466667,0.035466667,0.04,0.0516,0.049333333,0.0368,0.031333333,0.0232,0.017333333,0.017866667,0.016133333,0.0196,0.0156,0.019466667,0.013466667,0.036533333,0.317466667,0.181449821,0.043678745,0.179745807,0.041592728,0.910297498,0.020589784,0.481185354,0.018993237,0.892990194,0.025893886,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,8.887249359,0.087466667,44.45283072,33.5726075,244.9653037,0.245868596,1.809261721,7.165333333,10.00124853,0.13314191,0.100254723,0.371935619,0,343,48,105.83,104,27.98348144,783.0752333,30,187,157,0.128680347,0.314030417,89,104,120,0.264419176,107.19,6.729905731,755.2786049,9450.001864,793725,3051184.514,2613405.023,0.856521463
CIMG0068(1).JPG,3,0,2,0,0,0.003466667,0.322933333,0.095733333,0.078133333,0.0652,0.0536,0.380933333,0,0.000266667,0.27,0.128533333,0.06,0.075733333,0.065066667,0.4004,0,0,0.157066667,0.201466667,0.105466667,0.063066667,0.044533333,0.4284,163.1902667,72.71264309,-0.008606012,172.4312,73.46832016,-0.069736632,178.7610667,69.44472318,-0.081532612,96.59186667,17.78850454,30.68213333,22.27506291,180.8956,69.38992939,96.59186667,30.68213333,175.794,69.86667945,126.2946667,4.124347006,123.3718667,7.291070921,0.053466667,0.039333333,0.019866667,0.0112,0.009466667,0.01,0.009333333,0.0096,0.0104,0.0132,0.012133333,0.017733333,0.02,0.022133333,0.011733333,0.015333333,0.008666667,0.009866667,0.007866667,0.009466667,0.009333333,0.01,0.016266667,0.0304,0.0644,0.5488,0.936525475,0.236095518,0.45740413,0.072265706,0.815863916,0.021822555,0.428165505,0.011047525,0.898606548,0.025449086,255,0,253.8785333,15.9252602,255,0,255,0,255,0,255,0,255,0,255,0,8.82077163,0.181733333,98.94187844,136.7625881,729.6492308,-0.022678238,1.833926427,34.376,59.81628754,0.121769878,0.113797516,0.819774588,0,383,37,170.4261333,171,72.61289516,5272.632544,59,255,196,-0.050888417,-1.737435054,93,171,251,0.42606667,82.71706667,6.460448994,2177.351859,15894.71248,1278196,6012310.935,10317828.01,1.716116834
IMG_3682.JPG,14,1,5,0,0.3944,0.460533333,0.145066667,0,0,0,0,0,0.318533333,0.502933333,0.1784,0.000133333,0,0,0,0,0.247333333,0.543066667,0.209333333,0.000266667,0,0,0,0,38.08973333,21.25254686,0.060576845,41.93346667,20.81530783,-0.041252445,45.72826667,19.94112069,-0.076232495,102.2265333,21.62332728,65.6764,55.24915399,46.2516,20.06934721,102.2265333,65.6764,42.85573333,23.87060648,127.3733333,2.369941396,125.1377333,2.625026259,0.058933333,0.042933333,0.022266667,0.011466667,0.007066667,0.006266667,0.004666667,0.004266667,0.003866667,0.0048,0.003333333,0.004266667,0.004533333,0.0104,0.0044,0.008,0.0052,0.004933333,0.006266667,0.0064,0.005333333,0.012,0.016533333,0.034133333,0.059333333,0.6484,0.121383608,0.006480119,0.121383608,0.006480119,0.939308196,0.003240059,0.55106328,0.003254839,0.872330265,0.007100708,228.8106667,60.00143903,240.4798667,45.95631543,228.7950667,59.97169779,243.7142667,40.02317441,228.6865333,60.14195212,239.5176,48.84969966,228.7204,60.1312971,241.9681333,43.04609527,8.785379895,0,18.58419376,10.61736983,74.52516354,0.607921408,1.865557271,10.07493333,13.36305258,0.156994309,0.055951449,0.255603876,0,3352,52,41.21946667,41,20.74169636,430.2179677,0,94,94,-0.015143583,-0.785859702,26,41,57,0.503201472,110.9242667,6.314831466,453.4063124,3970.376647,309146,1159505.683,2241041.661,1.932756083
CIMG0084.JPG,41,5,0,0,0,0.0044,0.0076,0.0328,0.1156,0.427066667,0.302666667,0.109866667,0.0024,0.005066667,0.018266667,0.063066667,0.269066667,0.5008,0.104933333,0.0364,0.006133333,0.0144,0.050933333,0.192533333,0.499066667,0.195866667,0.0364,0.004666667,185.8424,32.3638146,-0.433687882,165.8672,30.38191947,-0.588378707,140.876,30.8042739,-0.67643718,17.06533333,5.979542755,63.84066667,23.22994216,186.3973333,31.68305109,17.06533333,63.84066667,176.1262667,29.21015674,131.408,5.393817696,143.714,4.950306792,0.082666667,0.0328,0.0308,0.024933333,0.014133333,0.013733333,0.0124,0.011066667,0.010933333,0.0112,0.010933333,0.0128,0.012533333,0.0152,0.009466667,0.0136,0.008266667,0.008533333,0.009866667,0.014933333,0.011466667,0.0244,0.022,0.0216,0.067066667,0.492666667,0.732591008,0.189495345,0.526328115,0.087520375,0.756799443,0.034396348,0.397140848,0.017361774,0.625378603,0.096992828,255,0,254.8085333,6.405446161,255,0,255,0,255,0,255,0,255,0,255,0,8.905470237,0.330533333,114.2420564,88.61516806,783.8877471,-0.034244127,1.788875845,28.32773333,39.47028281,0.148346651,0.07596742,0.360582243,0,739,47,168.9872,170,30.36636027,922.1158362,16,253,237,-0.576751371,2.341648292,155,170,185,0.179696215,112.8589333,6.835336311,1572.007629,14785.79433,1267404,4112429.802,7677627.416,1.866932151
CIMG0493.JPG,16,1,7,0,0.01,0.0716,0.214933333,0.218533333,0.1608,0.162666667,0.103066667,0.0584,0.000533333,0.006533333,0.048666667,0.177066667,0.216266667,0.2152,0.186133333,0.1496,0.0516,0.169333333,0.2332,0.1356,0.130933333,0.152666667,0.086666667,0.04,132.1401333,53.96658438,0.284075275,168.0952,47.49673958,-0.00939097,115.3872,59.58213555,0.285533496,52.78946667,10.2216148,93.53253333,49.30592806,168.1576,47.50140169,52.78946667,93.53253333,165.2966667,46.84419981,106.0038667,7.690295945,151.5170667,11.55549402,0.0644,0.039866667,0.026533333,0.012133333,0.011733333,0.009733333,0.009733333,0.0108,0.011066667,0.009733333,0.014666667,0.027866667,0.047866667,0.028133333,0.013333333,0.010933333,0.009066667,0.0068,0.0068,0.01,0.009466667,0.015866667,0.022266667,0.034266667,0.0492,0.487733333,1.492902917,0.609012171,0.763028817,0.203398724,0.686188965,0.065669501,0.24097051,0.023122485,0.698779665,0.122741825,255,0,254.6181333,9.366367733,255,0,255,0,255,0,255,0,255,0,254.6797333,7.490693955,8.866861099,0.296666667,165.6944595,144.6140711,866.6960251,0.24877617,1.821276438,43.05813333,61.72444866,0.114180525,0.121410813,0.496314592,0,540,43,151.3265333,146.5,50.18275311,2518.308709,5,254,249,0.140256387,-0.855140755,110,146.5,192,0.331618996,105.2945333,7.563133207,2268.039584,13619.51576,1134949,5689035.407,11321261.47,1.99001424
CIMG0119.JPG,6,0,5,0,0,0.129333333,0.1812,0.144266667,0.069733333,0.140533333,0.309066667,0.025866667,0,0,0.0008,0.171333333,0.159733333,0.184533333,0.194933333,0.288666667,0.0008,0.190266667,0.2116,0.056,0.041333333,0.050666667,0.186666667,0.262666667,144.3008,60.98325168,-0.128945066,184.8345333,46.2012549,-0.381079761,149.0596,77.20908268,-0.078115005,72.27333333,17.06280816,79.04773333,54.64332214,185.4792,46.94350897,72.27333333,79.04773333,181.7145333,47.41111236,107.7044,12.90789761,142.4533333,18.32823202,0.013733333,0.0096,0.010133333,0.012266667,0.016533333,0.019333333,0.0128,0.0188,0.0284,0.0392,0.054933333,0.1132,0.159333333,0.106666667,0.065333333,0.046,0.025333333,0.023866667,0.018133333,0.0152,0.012266667,0.008266667,0.006133333,0.004533333,0.013866667,0.146133333,0.152687906,0.058031171,0.144687163,0.04512231,0.928456493,0.021329881,0.38189469,0.012506778,0.975381046,0.009441011,255,0,255,0,255,0,255,0,255,0,254.9018667,4.672012755,255,0,255,0,8.87007049,0.0368,38.64454806,51.5334012,293.042659,0.324182777,1.668918966,3.088533333,4.922189041,0.103439072,0.130683343,0.680047849,0,99,21,168.6274667,169,53.61618554,2874.695352,58,243,185,-0.21109056,-1.461065662,116,169,220,0.317956419,114.5429333,7.046924583,867.0693139,15299.43054,1264706,4526290.306,1976729.548,0.436721778
IMG_4193.JPG,29,3,4,1,0,0,0.000533333,0.0068,0.051866667,0.3096,0.6304,0.0008,0,0.000533333,0.007333333,0.076666667,0.419333333,0.495866667,0.000266667,0,0.0008,0.027333333,0.2792,0.6176,0.075066667,0,0,0,193.2962667,18.43285362,-1.420154147,154.7689333,19.458587,-0.923137399,103.9917333,18.26248427,-0.628480159,17.1032,1.173832651,118.8625333,13.27864085,193.2962667,18.43285362,17.1032,118.8625333,169.1010667,18.25759163,135.8157333,2.462771974,160.0562667,2.027815096,0.030933333,0.013733333,0.014533333,0.016666667,0.016533333,0.018266667,0.022933333,0.0308,0.0332,0.043466667,0.055866667,0.0624,0.070533333,0.0648,0.044933333,0.041333333,0.028933333,0.0236,0.018,0.016533333,0.014266667,0.0168,0.0124,0.009733333,0.022266667,0.256533333,0.080910604,0.016149212,0.078254863,0.014439734,0.961138142,0.007069273,0.653343109,0.006668676,0.893888267,0.021538117,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,8.915493616,0.026133333,21.47394922,25.79740371,330.8564643,-0.000495055,1.761784493,4.020666667,6.937123142,0.141764677,0.087638771,0.361999968,0,86,34,160.5034667,165,18.83992537,354.942788,61,197,136,-1.029375937,1.438427739,148,165,175,0.117380177,115.4437333,6.096596515,581.2255358,13983.364,1203776,2526980.338,1832211.18,0.725059532
CIMG0501.JPG,52,6,3,1,0.13,0.297733333,0.312666667,0.178533333,0.064133333,0.0168,0.000133333,0,0.0816,0.264666667,0.354266667,0.2108,0.0608,0.026933333,0.000933333,0,0.060266667,0.322533333,0.424933333,0.144933333,0.0424,0.004933333,0,0,73.75013333,35.10359098,0.55854838,78.97413333,34.55325355,0.58211321,72.95773333,28.7513747,0.50699123,69.07226667,32.0061678,44.99746667,16.31784688,81.60133333,34.01889668,69.07226667,44.99746667,82.81426667,37.0432149,124.7869333,2.900655546,130.6008,6.689362652,0.0428,0.023066667,0.023466667,0.0212,0.019466667,0.0176,0.0164,0.018933333,0.026533333,0.031733333,0.039333333,0.0456,0.049733333,0.051466667,0.038266667,0.032666667,0.021866667,0.0224,0.0144,0.016533333,0.015333333,0.016533333,0.016933333,0.015333333,0.039466667,0.322933333,0.255771886,0.056885827,0.235870442,0.043438161,0.88404772,0.020438341,0.406169208,0.014487662,0.898379377,0.02274819,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,8.828165633,0.115866667,51.00283796,52.52386746,502.0956084,0.261461776,1.69430466,9.370933333,15.06721557,0.138662682,0.092468581,0.374457678,0,359,40,76.74946667,74,33.84046936,1145.177366,21,194,173,0.568261975,0.031601484,49,74,98,0.440921231,110.1070667,6.900221254,891.6294801,7209.190792,575621,3183792.651,3503428.449,1.100394665
CIMG0092.JPG,20,2,3,1,0.030666667,0.104133333,0.338666667,0.2856,0.173333333,0.046133333,0.0192,0.002266667,0.029866667,0.113333333,0.349333333,0.234,0.178266667,0.0712,0.020933333,0.003066667,0.037733333,0.1968,0.360933333,0.234933333,0.1012,0.034533333,0.022666667,0.0112,101.7617333,38.12916507,0.371961787,102.9276,40.71878467,0.41012335,92.69266667,41.30261105,0.951960436,49.5928,36.50206279,43.4552,23.81713094,106.8112,41.10621471,49.5928,43.4552,108.8784,41.64438834,125.7512,3.95534641,133.6821333,7.169232463,0.083466667,0.0384,0.029866667,0.0136,0.010133333,0.006933333,0.0064,0.004,0.005466667,0.0044,0.003333333,0.0044,0.008,0.012133333,0.003466667,0.0088,0.004933333,0.005733333,0.006666667,0.010533333,0.008,0.014666667,0.021066667,0.036,0.064933333,0.584666667,1.455534619,0.313053357,0.720160682,0.092760123,0.704693319,0.029370172,0.301075438,0.01235848,0.551909579,0.096341376,254.8614667,2.291522459,252.3650667,25.10006228,254.994,0.25631491,255,0,255,0,254.9748,1.328168523,254.9454667,1.240574913,255,0,8.845901938,0.335466667,126.8500408,126.2416971,836.612216,0.220962545,1.823133422,51.28786667,78.37069554,0.14476588,0.082587032,0.393057642,0,553,47,101.4061333,96,39.73013788,1578.483856,4,241,237,0.458039268,0.171417683,74,96,128,0.391792257,107.8061333,7.283526377,2178.347624,9177.007117,760546,3425015.171,12912592.01,3.770083157
IMG_4194.JPG,36,4,3,1,0,0.012287335,0.168399496,0.575141777,0.117517328,0.099401386,0.027252678,0,0.011184625,0.070573409,0.585696282,0.152488973,0.098613737,0.071991178,0.009451796,0,0.264650284,0.481568998,0.122400756,0.097826087,0.027410208,0.006143667,0,0,116.481569,30.03286071,1.059736772,96.59168242,34.08585116,1.050747522,51.74228103,33.50485574,1.083641178,20.6989603,3.264773343,150.8007246,44.08441042,116.4826717,30.03608178,20.6989603,150.8007246,106.3728733,33.33244267,130.3405797,4.205752404,156.1798992,5.567347802,0.049779458,0.019848771,0.02347196,0.016383113,0.016540643,0.014650284,0.017485822,0.018273472,0.019691241,0.026307498,0.031663516,0.04599874,0.052614997,0.049306868,0.029458097,0.025677379,0.014650284,0.012287335,0.014650284,0.013232514,0.013862634,0.016383113,0.017958412,0.012287335,0.037964713,0.389571519,0.216844437,0.049302656,0.210011318,0.042200066,0.895677653,0.020407731,0.548047339,0.01277828,0.899974579,0.023776787,255,0,254.9774732,0.913541847,255,0,254.9491178,2.69666195,255,0,254.8667297,2.66299921,254.9612476,1.108799861,253.1595778,20.64915061,8.704662505,0.127756774,50.64301551,39.03753678,314,-0.153761399,1.682813987,11.86342155,15.68410933,0.144277995,0.083436431,0.342219409,0,572,41,97.43289225,87,32.54912049,1059.445245,10,207,197,1.088739186,0.826002725,78,87,107,0.334067066,118.3553875,6.648200353,831.4844556,8142.273982,618504,2720388.559,2557874.765,0.940260815
CIMG0180.JPG,28,3,3,1,0.043333333,0.309733333,0.353866667,0.232533333,0.0512,0.009333333,0,0,0.009333333,0.169466667,0.349066667,0.332533333,0.115066667,0.022666667,0.001866667,0,0.094933333,0.444,0.3048,0.126266667,0.027466667,0.002533333,0,0,78.3548,30.13841597,0.477618286,93.5472,31.63052595,0.272578424,65.54506667,28.2745581,0.688289903,43.83253333,8.837055783,78.30093333,36.10152313,93.68013333,31.59916379,43.83253333,78.30093333,95.59053333,32.60554049,116.6384,7.564313944,142.1781333,7.306599883,0.057466667,0.023733333,0.025066667,0.0236,0.020266667,0.017466667,0.0168,0.014933333,0.018666667,0.020133333,0.0252,0.037866667,0.039333333,0.0392,0.023733333,0.0236,0.0192,0.017466667,0.0164,0.015733333,0.010133333,0.015466667,0.021466667,0.0216,0.049466667,0.386,0.489996987,0.108367556,0.400947773,0.066086726,0.80837367,0.028933009,0.370358163,0.018045952,0.753465515,0.054192083,255,0,254.0769333,13.03299715,255,0,255,0,255,0,254.6136,5.911415091,255,0,255,0,8.862069714,0.2484,83.17698405,68.50576417,568.7670877,0.112540089,1.915612083,19.95333333,30.84765214,0.141604232,0.087897777,0.385683375,0,771,45,85.82506667,85,30.04575286,902.747265,26,190,164,0.36785086,-0.134488866,63,85,106,0.350081322,108.3992,6.876860943,1235.683478,7777.419645,643688,3335586.36,5932039.729,1.778409877
CIMG0080.JPG,63,7,6,0,0,0.001066667,0.0144,0.2692,0.543466667,0.157466667,0.014133333,0.000266667,0,0.001866667,0.027066667,0.309866667,0.5108,0.1356,0.014533333,0.000266667,0.001733333,0.0168,0.255066667,0.5296,0.173733333,0.022133333,0.000933333,0,139.3817333,21.72912055,0.161734354,136.7084,22.78360601,0.139642895,108.9194667,23.31212948,0.191718432,27.53853333,4.80249746,59.066,15.52269019,140.5029333,21.75843418,27.53853333,59.066,143.9386667,22.19569864,124.1721333,2.776058978,143.3617333,2.867370862,0.078533333,0.036533333,0.032933333,0.0256,0.012266667,0.010533333,0.013466667,0.0092,0.010133333,0.008266667,0.0084,0.009333333,0.0084,0.011866667,0.008133333,0.011466667,0.0088,0.009333333,0.009866667,0.012933333,0.0104,0.017866667,0.022266667,0.0304,0.066,0.517066667,0.548201578,0.106286227,0.476803844,0.066408852,0.768735434,0.029256819,0.420197258,0.014978382,0.508307997,0.095414489,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,8.908923342,0.352533333,92.90050421,56.87272384,393.5606688,0.109360237,1.816914565,29.10946667,38.02849181,0.152771969,0.066622093,0.294279033,0,2133,51,134.3357333,134,22.34206384,499.1678165,40,226,186,0.158236887,0.495589524,120,134,148,0.166315122,90.38773333,6.498003527,1310.784698,11720.54911,1007518,3046594.933,6784290.304,2.226843559
CIMG0330.JPG,34,4,1,1,0.0432,0.38,0.0976,0.044533333,0.164666667,0.230533333,0.039333333,0.000133333,0.014933333,0.454533333,0.055866667,0.062666667,0.222933333,0.1756,0.013466667,0,0.0708,0.427333333,0.061333333,0.196,0.2224,0.022133333,0,0,102.3358667,59.32250046,0.191991761,97.5852,55.42016547,0.219198262,82.61493333,45.30813309,0.266240469,37.36106667,29.18253412,50.91506667,23.79506082,103.4070667,58.24226441,37.36106667,50.91506667,102.7585333,58.45318093,127.2162667,1.719737013,136.8504,6.59787995,0.063066667,0.035333333,0.0236,0.013066667,0.010133333,0.010133333,0.007866667,0.011466667,0.010133333,0.011733333,0.017466667,0.023866667,0.032933333,0.0264,0.013466667,0.011466667,0.0068,0.009733333,0.009066667,0.008133333,0.0072,0.008933333,0.019066667,0.0292,0.056533333,0.5232,0.454679593,0.101506373,0.356173753,0.049555913,0.83169337,0.019853113,0.454933071,0.008120295,0.921408926,0.017461015,255,0,251.1902667,29.35624292,255,0,254.7048,5.948898242,255,0,255,0,255,0,254.9737333,0.961237083,8.758978289,0.186133333,67.24676071,73.20689294,494.3864885,0.090179161,1.957262327,24.64506667,38.37298006,0.137582525,0.094068201,0.495087082,0,664,33,97.30613333,75,55.36038911,3064.772682,26,220,194,0.218382495,-1.630111053,44,75,153,0.568930109,113.2626667,6.935290748,1464.257159,9584.120876,729796,4079611.877,6902316.816,1.691905265
CIMG0488.JPG,20,2,3,1,0.000266667,0.0856,0.633466667,0.2136,0.0628,0.004133333,0.000133333,0,0.000533333,0.091333333,0.6956,0.173066667,0.037866667,0.0016,0,0,0.014533333,0.163466667,0.698133333,0.1128,0.010133333,0.000933333,0,0,89.41266667,21.74556444,0.594107256,85.87253333,19.71041059,0.524794808,74.99226667,19.42115531,0.432675872,24.1548,6.54807124,41.88853333,19.22625571,89.578,21.69458111,24.1548,41.88853333,92.8536,21.36749947,127.3854667,2.692424332,134.948,2.97450769,0.054933333,0.034933333,0.028533333,0.0164,0.0116,0.009866667,0.0092,0.0104,0.0144,0.0124,0.0164,0.0244,0.031066667,0.030533333,0.015866667,0.016933333,0.014666667,0.008266667,0.011066667,0.012933333,0.010133333,0.015066667,0.021866667,0.024933333,0.052666667,0.490533333,0.180090349,0.046900193,0.160059578,0.033463853,0.921973288,0.015418049,0.653912188,0.010402551,0.77405503,0.058648838,255,0,251.4578667,29.34299618,255,0,255,0,255,0,255,0,255,0,255,0,8.896033488,0.0928,41.68639727,47.67906335,439.0626379,0.021777879,1.910094997,10.47853333,16.3795173,0.142413017,0.086581235,0.42922551,0,179,35,85.68413333,83,20.01581612,400.6328949,19,181,162,0.478705235,1.14309156,76,83,93,0.23360003,118.0750667,6.12955344,763.1261877,7581.930191,642631,2240782.004,3482664.404,1.554218303
CIMG0170~2.JPG,54,6,5,1,0.005066667,0.098,0.234933333,0.2804,0.261066667,0.109466667,0.009733333,0.001333333,0.0052,0.086933333,0.169066667,0.266133333,0.342933333,0.108,0.0172,0.004533333,0.195333333,0.265333333,0.213466667,0.229733333,0.0856,0.01,0.000533333,0,113.9104,37.70405423,0.009829866,120.38,38.40134199,-0.183065527,72.084,41.31874648,0.168719682,32.77026667,5.6795677,117.44,53.25316141,122.2272,38.33338815,32.77026667,117.44,124.0029333,39.00082723,117.712,6.35733613,153.5204,8.015899856,0.0556,0.0184,0.026666667,0.023733333,0.022133333,0.020133333,0.020666667,0.020933333,0.0196,0.0248,0.036,0.038933333,0.0436,0.0476,0.0272,0.0192,0.013466667,0.012533333,0.0128,0.0132,0.017866667,0.0184,0.0236,0.016266667,0.047333333,0.359333333,0.538568472,0.163541271,0.423486899,0.089287466,0.799614462,0.037756475,0.333362419,0.020959364,0.816164663,0.055815617,255,0,251.7564,24.81496307,255,0,255,0,255,0,255,0,255,0,255,0,8.863334634,0.2708,100.9274096,81.3719353,632.7100442,0.040216231,1.89537882,17.75626667,25.10731324,0.140998516,0.088866171,0.357698422,0,545,46,112.9489333,115,38.00206212,1444.156726,1,246,245,-0.089254643,-0.46356328,85,115,143,0.336453484,105.2001333,7.224638156,1310.429752,10236.93855,847117,4282576.253,5545646.886,1.294932433
CIMG0080(1).JPG,3,0,2,0,0.000133333,0.021466667,0.111733333,0.3776,0.249333333,0.1816,0.045466667,0.012666667,0,0.019333333,0.200533333,0.2896,0.176533333,0.243866667,0.054,0.016133333,0,0.014,0.271866667,0.218,0.138933333,0.235733333,0.0968,0.024666667,131.8381333,36.55866061,0.404481216,132.4472,40.78766822,0.3708603,134.6370667,46.24380621,0.314290556,70.95786667,48.72838555,25.66293333,16.28546139,139.9810667,41.99855126,70.95786667,25.66293333,140.2069333,39.77540084,128.4082667,1.846217303,126.9321333,5.692386212,0.0612,0.0272,0.024,0.0192,0.016666667,0.018533333,0.014133333,0.016666667,0.016266667,0.018533333,0.0256,0.042266667,0.064533333,0.0444,0.022533333,0.013066667,0.011866667,0.008933333,0.010933333,0.010133333,0.012,0.0156,0.0216,0.025066667,0.046666667,0.3924,0.847996604,0.294616595,0.54116863,0.121295618,0.758895461,0.044526887,0.314544933,0.020838089,0.743482718,0.088971803,255,0,254.1418667,13.88461525,255,0,255,0,255,0,255,0,255,0,252.3534667,25.17978014,8.877890175,0.234533333,121.3960065,113.7207387,771.1666487,0.125473121,1.729746026,24.84893333,37.94643286,0.12331526,0.112121026,0.478169748,0,285,37,132.5217333,126,39.94419684,1595.538861,36,255,219,0.379113127,-0.562324484,99,126,165,0.301416196,109.7833333,7.140376744,1647.786028,11872.92787,993913,5064474.169,7293921.041,1.440212902
IMG_4185.JPG,21,2,4,1,0,0.017866667,0.122666667,0.2116,0.4724,0.1528,0.021866667,0.0008,0.001333333,0.0444,0.183866667,0.336,0.4084,0.0252,0.0008,0,0.016933333,0.173466667,0.340266667,0.188533333,0.249066667,0.031733333,0,0,135.1726667,31.78276975,-0.483080923,119.1130667,31.23974844,-0.508366064,98.6288,37.47050143,0.167506012,28.53693333,32.31258737,70.28133333,52.3163969,135.4704,31.90599615,28.53693333,70.28133333,129.8382667,31.41952857,131.4238667,5.423793603,141.8126667,11.16767834,0.0484,0.0252,0.023466667,0.022533333,0.019333333,0.019066667,0.015733333,0.020533333,0.024,0.0252,0.035333333,0.0404,0.0508,0.0476,0.026533333,0.024,0.019733333,0.0172,0.013866667,0.013066667,0.0128,0.0196,0.018266667,0.017066667,0.038266667,0.362,0.329635111,0.081845485,0.284593506,0.052426261,0.862185799,0.023433916,0.448253729,0.016775606,0.803077672,0.048592847,255,0,254.36,12.38932874,255,0,255,0,255,0,254.2174667,12.63062053,255,0,255,0,8.889077245,0.194133333,68.7638479,64.94979924,499.033065,-0.098097847,1.879884729,14.34453333,21.87850664,0.136773791,0.095240264,0.483561024,0,896,40,121.5845333,126,30.55134128,933.3844541,27,201,174,-0.544398364,-0.44629976,101,126,149,0.251276543,96.56506667,6.70112848,1104.201659,10800.56076,911884,3857027.593,4424484.846,1.147122944
DSC_0360.JPG,47,5,6,0,0.001466667,0.846,0.032266667,0.046666667,0.050533333,0.023066667,0,0,0,0.8488,0.0408,0.06,0.0504,0,0,0,0,0.8476,0.055733333,0.079866667,0.0168,0,0,0,54.82106667,32.47113974,2.362809661,54.2184,27.34137831,2.311851084,57.4012,21.01280178,2.236550037,99.38213333,36.86230379,38.28053333,12.41114423,60.85373333,30.07773605,99.38213333,38.28053333,57.36533333,30.35631727,129.1916,1.267105405,125.7685333,4.652055802,0.0208,0.013866667,0.0148,0.014933333,0.014933333,0.0144,0.015066667,0.020133333,0.025333333,0.0288,0.0352,0.0636,0.092933333,0.06,0.036,0.026266667,0.019866667,0.018,0.0108,0.012,0.0128,0.0156,0.015866667,0.011466667,0.048933333,0.3376,0.030020392,0.012493503,0.030020392,0.012493503,0.984989804,0.006246751,0.850098936,0.001163063,0.977283425,0.009966193,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,8.823874629,0,12.84261791,17.92006599,101.0049504,0.301623348,2.103883704,1.816,2.461718843,0.126948939,0.107989558,0.529752308,0,58,51,54.7232,44,28.14876519,792.3529818,32,164,132,2.324874071,4.28146618,41,44,51,0.514384487,130.4141333,5.2129788,374.6016808,5316.204998,410424,1724880.586,1084632.02,0.628815715
